painter;painterLabel;nationalityLabel;birthDate;deathDate;artMovementLabel;Period
http://www.wikidata.org/entity/Q89413843;Jaume Gonçalvo;Couronne d'Aragon;1400-01-01 ;1428-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q4762991;Angelos Akotantos;Empire byzantin;1400-01-01 ;1457-01-01 ;École crétoise;1400-1500
http://www.wikidata.org/entity/Q978117;Meister von Arguis;Espagne;1400-01-01 ;1500-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q1562116;Joan Daurer;Espagne;1400-01-01 ;http://www.wikidata.org/.well-known/genid/8681e9933c7caeed1128f3892cd604c5;;1400-1500
http://www.wikidata.org/entity/Q6707782;Jaume Ferrer I;Espagne;1400-01-01 ;1470-01-01 ;gothique international;1400-1500
http://www.wikidata.org/entity/Q3093949;Gabriel Salmon;France;1400-01-01 ;1500-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q833389;Prokhor de Gorodets;Grande-Principauté de Moscou;1400-01-01 ;1500-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q524261;János Aquila;Hongrie;1400-01-01 ;1406-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q524261;János Aquila;Hongrie;1400-01-01 ;1500-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q1115657;Thomas De Coloswar;Hongrie;1400-01-01 ;1427-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q1548358;Michele Pannonio;Hongrie;1400-01-01 ;http://www.wikidata.org/.well-known/genid/6ffbe3d154e1a684ec31721fcbfe4acb;;1400-1500
http://www.wikidata.org/entity/Q1150089;Andrea di Giusto;Italie;1400-01-01 ;1450-09-02 ;;1400-1500
http://www.wikidata.org/entity/Q28843046;Maestro Francesco;Italie;1400-01-01 ;1400-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q381795;Aert van den Bossche;Pays-Bas méridionaux;1400-01-01 ;1500-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q653719;Maître de Flémalle;Pays-Bas méridionaux;1400-01-01 ;1500-01-01 ;Primitif flamand;1400-1500
http://www.wikidata.org/entity/Q1441096;Francesco Livi;République florentine;1400-01-01 ;1439-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q313183;Konrad Witz;Saint-Empire romain germanique;1400-01-01 ;1445-01-01 ;Renaissance;1400-1500
http://www.wikidata.org/entity/Q313183;Konrad Witz;Saint-Empire romain germanique;1400-01-01 ;1446-01-01 ;Renaissance;1400-1500
http://www.wikidata.org/entity/Q588945;Unionsmästaren;Suède;1400-01-01 ;1500-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q10655762;Risingemästaren;Suède;1400-01-01 ;1400-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q3273469;Ma Wan;dynastie Ming;1400-01-01 ;1400-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q45417363;Zhu Youkuang;dynastie Ming;1400-01-01 ;1470-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q45454989;Yao Fu;dynastie Ming;1400-01-01 ;1446-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q3273469;Ma Wan;dynastie Yuan en Chine;1400-01-01 ;1400-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q313183;Konrad Witz;principauté épiscopale de Bâle;1400-01-01 ;1445-01-01 ;Renaissance;1400-1500
http://www.wikidata.org/entity/Q313183;Konrad Witz;principauté épiscopale de Bâle;1400-01-01 ;1446-01-01 ;Renaissance;1400-1500
http://www.wikidata.org/entity/Q112057690;Pere Marçol;royaume de Majorque;1400-01-01 ;1410-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q14089634;Miquel Alcanyís;royaume de Valence;1400-01-01 ;1450-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q313310;Iacopo Bellini;république de Venise;1400-01-01 ;1470-01-01 ;Renaissance;1400-1500
http://www.wikidata.org/entity/Q1361095;Michele Giambono;république de Venise;1400-01-01 ;1462-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q2261335;Antonio di Francesco da Venezia;république de Venise;1400-01-01 ;1400-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q4217193;Caterino Veneziano;république de Venise;1400-01-01 ;http://www.wikidata.org/.well-known/genid/43ad0c801addb17c423b6406a2db3b2b;;1400-1500
http://www.wikidata.org/entity/Q5295442;Donato Italiano;république de Venise;1400-01-01 ;1400-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q21207630;Cristoforo Cortese;république de Venise;1400-01-01 ;1500-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q882619;Ulrich Füterer;Allemagne;1401-01-01 ;1496-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q22713648;Master of the Munich Mary Altar;Allemagne;1401-01-01 ;1499-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q1918437;Master of the Saint Lambert Votive Altarpiece;Autriche;1401-01-01 ;1450-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q1102438;Jánosréti mester;Hongrie;1401-01-01 ;1490-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q17379218;Janos Váci;Hongrie;1401-01-01 ;http://www.wikidata.org/.well-known/genid/e07ea594e7194baf7e794d6c3e1416b0;;1400-1500
http://www.wikidata.org/entity/Q728249;Jacques Daret;Pays-Bas méridionaux;1401-01-01 ;1468-01-01 ;Primitif flamand;1400-1500
http://www.wikidata.org/entity/Q6785289;Master of the Death of the Virgin;Royaume des Pays-Bas;1401-01-01 ;1501-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q287222;Yu Gam-dong;période Joseon;1401-01-01 ;1499-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q1488906;Gabriel Angler;Allemagne;1404-01-01 ;1483-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q182046;Leon Battista Alberti;république de Gênes;1404-02-23 ;1472-05-04 ;Renaissance italienne;1400-1500
http://www.wikidata.org/entity/Q1057013;Meister des Ortenberger Altars;Allemagne;1405-01-01 ;1450-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q1918428;Meister der Pollinger Tafeln;Allemagne;1405-01-01 ;1490-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q45693806;Jin Run;dynastie Ming;1405-01-01 ;1493-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q1379714;Sano di Pietro;République de Sienne;1405-12-02 ;1481-10-01 ;école siennoise;1400-1500
http://www.wikidata.org/entity/Q205148;Fra Filippo Lippi;République florentine;1406-01-01 ;1469-10-17 ;Renaissance;1400-1500
http://www.wikidata.org/entity/Q2738832;Lo Scheggia;République florentine;1406-01-01 ;1486-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q2738832;Lo Scheggia;République florentine;1406-01-01 ;1486-11-01 ;;1400-1500
http://www.wikidata.org/entity/Q41305392;Cecchino da Verona;république de Venise;1406-01-01 ;1464-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q2074849;Beato Giacomo da Ulma;Allemagne;1407-01-01 ;1491-10-11 ;Première Renaissance;1400-1500
http://www.wikidata.org/entity/Q11070728;Xu Youzhen;dynastie Ming;1407-01-01 ;1472-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q45644891;Shen Hengji;dynastie Ming;1409-01-01 ;1477-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q290812;Stefan Lochner;Allemagne;1410-01-01 ;1451-01-01 ;Renaissance allemande;1400-1500
http://www.wikidata.org/entity/Q1279618;Johannes Stenrat;Allemagne;1410-01-01 ;1484-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q1126868;Conrad Laib;Allemagne;1410-01-01 ;http://www.wikidata.org/.well-known/genid/48173b947f67140fdc54e2296e4c662a;;1400-1500
http://www.wikidata.org/entity/Q940505;Johann Koerbecke;Allemagne;1410-01-01 ;1490-06-22 ;;1400-1500
http://www.wikidata.org/entity/Q940505;Johann Koerbecke;Allemagne;1410-01-01 ;1491-06-22 ;;1400-1500
http://www.wikidata.org/entity/Q1047940;Caspar Isenmann;Allemagne;1410-01-01 ;1472-01-18 ;;1400-1500
http://www.wikidata.org/entity/Q1580272;Hans Hirtz;Allemagne;1410-01-01 ;1466-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q312616;Petrus Christus;Pays-Bas méridionaux;1410-01-01 ;1475-01-01 ;Primitif flamand;1400-1500
http://www.wikidata.org/entity/Q312616;Petrus Christus;Pays-Bas méridionaux;1410-01-01 ;1475-09-02 ;Primitif flamand;1400-1500
http://www.wikidata.org/entity/Q313561;Dirk Bouts;duché de Bourgogne;1410-01-01 ;1475-05-15 ;Primitif flamand;1400-1500
http://www.wikidata.org/entity/Q3256852;Liu Jue;dynastie Ming;1410-01-01 ;1472-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q311398;Jean Fouquet;royaume de France;1410-01-01 ;1478-01-01 ;Renaissance;1400-1500
http://www.wikidata.org/entity/Q311398;Jean Fouquet;royaume de France;1410-01-01 ;1480-01-01 ;Renaissance;1400-1500
http://www.wikidata.org/entity/Q311398;Jean Fouquet;royaume de France;1410-01-01 ;1481-01-01 ;Renaissance;1400-1500
http://www.wikidata.org/entity/Q368546;Domenico Veneziano;république de Venise;1410-01-01 ;1461-05-24 ;;1400-1500
http://www.wikidata.org/entity/Q3367126;Matteo de' Pasti;république de Venise;1410-01-01 ;1468-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q19569495;Bartolomeo Giolfino;république de Venise;1410-01-01 ;1486-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q332178;Juan Rexach;Couronne d'Aragon;1411-01-01 ;1485-01-01 ;gothique international;1400-1500
http://www.wikidata.org/entity/Q332178;Juan Rexach;Couronne d'Aragon;1411-01-01 ;1492-01-01 ;gothique international;1400-1500
http://www.wikidata.org/entity/Q2617624;Jaume Baçó Escrivà;Couronne d'Aragon;1411-01-01 ;1461-07-16 ;;1400-1500
http://www.wikidata.org/entity/Q966851;Enguerrand Quarton;France;1411-01-01 ;1466-01-01 ;école de peinture d'Avignon;1400-1500
http://www.wikidata.org/entity/Q64080;Shoto Bokusai;Japon;1412-01-01 ;1492-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q3517929;Ten-Ō Sōtan;Japon;1413-01-01 ;1481-04-16 ;;1400-1500
http://www.wikidata.org/entity/Q455252;Catherine de Bologne;seigneurie de Bologne;1413-09-17 ;1463-03-18 ;;1400-1500
http://www.wikidata.org/entity/Q2706164;Shūbun;Japon;1414-01-01 ;1463-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q18217865;Giovanni Antonio Bellinzoni da Pesaro;Italie;1415-01-01 ;1477-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q163420;Albert van Ouwater;Pays-Bas bourguignons;1415-01-01 ;1475-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q312616;Petrus Christus;Pays-Bas méridionaux;1415-01-01 ;1475-01-01 ;Primitif flamand;1400-1500
http://www.wikidata.org/entity/Q312616;Petrus Christus;Pays-Bas méridionaux;1415-01-01 ;1475-09-02 ;Primitif flamand;1400-1500
http://www.wikidata.org/entity/Q313561;Dirk Bouts;duché de Bourgogne;1415-01-01 ;1475-05-15 ;Primitif flamand;1400-1500
http://www.wikidata.org/entity/Q3367126;Matteo de' Pasti;république de Venise;1415-01-01 ;1468-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q935534;Antonio Vivarini;république de Venise;1416-01-01 ;1480-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q26248664;Jean de Montluçon;France;1417-01-01 ;1494-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q45647328;Shen Cheng;dynastie Ming;1417-01-01 ;1497-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q484901;Kang Hŭian;période Joseon;1417-01-01 ;1464-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q484901;Kang Hŭian;période Joseon;1417-01-01 ;1465-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q624197;Anpyeong;période Joseon;1418-10-18 ;1453-11-18 ;;1400-1500
http://www.wikidata.org/entity/Q18415758;Bian Rong;dynastie Ming;1419-01-01 ;1487-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q484901;Kang Hŭian;période Joseon;1419-01-01 ;1464-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q484901;Kang Hŭian;période Joseon;1419-01-01 ;1465-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q70783;Maître E. S.;Allemagne;1420-01-01 ;1467-01-01 ;art gothique;1400-1500
http://www.wikidata.org/entity/Q568843;Hans Pleydenwurff;Allemagne;1420-01-01 ;1472-01-09 ;Renaissance allemande;1400-1500
http://www.wikidata.org/entity/Q870685;Hans Bornemann;Allemagne;1420-01-01 ;1474-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q1918502;Meister des Albrechtsaltares zu Klosterneuburg;Autriche;1420-01-01 ;1460-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q1724619;Meister des Andreas-Altars;Autriche;1420-01-01 ;1460-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q525755;Jorge Inglés;Espagne;1420-01-01 ;1500-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q676247;Simon Marmion;France;1420-01-01 ;1489-12-24 ;Primitif flamand;1400-1500
http://www.wikidata.org/entity/Q676247;Simon Marmion;France;1420-01-01 ;1490-01-03 ;Primitif flamand;1400-1500
http://www.wikidata.org/entity/Q48514;Sesshū;Japon;1420-01-01 ;1506-09-05 ;;1400-1500
http://www.wikidata.org/entity/Q2132490;Loyset Liédet;Pays-Bas bourguignons;1420-01-01 ;1479-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q2132490;Loyset Liédet;Pays-Bas bourguignons;1420-01-01 ;1484-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q2608638;Pierre Coustain;Pays-Bas méridionaux;1420-01-01 ;1487-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q248615;Benozzo Gozzoli;République florentine;1420-01-01 ;1497-10-04 ;Renaissance italienne;1400-1500
http://www.wikidata.org/entity/Q47502797;Pietro del Massaio;République florentine;1420-01-01 ;1480-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q3697723;Cristoforo da Seregno;Suisse;1420-01-01 ;1500-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q725551;Barthélemy d'Eyck;principauté de Liège;1420-01-01 ;1470-01-01 ;Primitif flamand;1400-1500
http://www.wikidata.org/entity/Q311398;Jean Fouquet;royaume de France;1420-01-01 ;1478-01-01 ;Renaissance;1400-1500
http://www.wikidata.org/entity/Q311398;Jean Fouquet;royaume de France;1420-01-01 ;1480-01-01 ;Renaissance;1400-1500
http://www.wikidata.org/entity/Q311398;Jean Fouquet;royaume de France;1420-01-01 ;1481-01-01 ;Renaissance;1400-1500
http://www.wikidata.org/entity/Q2273503;Colantonio;royaume de Naples;1420-01-01 ;1460-01-01 ;Première Renaissance;1400-1500
http://www.wikidata.org/entity/Q7024560;Niccolò da Verona;république de Venise;1420-01-01 ;1500-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q3339593;Niccolò Pizzolo;république de Venise;1421-01-01 ;1453-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q3081149;Francesco di Pesello;République florentine;1422-01-01 ;1457-08-07 ;;1400-1500
http://www.wikidata.org/entity/Q981450;Louis de Gruuthuse;comté de Flandre;1422-01-01 ;1492-11-24 ;;1400-1500
http://www.wikidata.org/entity/Q981450;Louis de Gruuthuse;comté de Flandre;1422-01-01 ;1492-11-26 ;;1400-1500
http://www.wikidata.org/entity/Q981450;Louis de Gruuthuse;comté de Flandre;1422-01-01 ;1492-12-05 ;;1400-1500
http://www.wikidata.org/entity/Q3571842;Yao Shou;dynastie Ming;1422-01-01 ;1495-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q3571842;Yao Shou;dynastie Ming;1423-01-01 ;1495-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q9004656;Honorat Borrassà;Couronne d'Aragon;1424-01-01 ;1457-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q7942584;Vrancke van der Stockt;Pays-Bas méridionaux;1424-01-01 ;1495-06-14 ;Primitif flamand;1400-1500
http://www.wikidata.org/entity/Q580165;Andrija Aleši;Albanie;1425-01-01 ;1504-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q534024;Friedrich Herlin;Allemagne;1425-01-01 ;1499-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q534024;Friedrich Herlin;Allemagne;1425-01-01 ;1500-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q1126790;Konrad Fyol;Allemagne;1425-01-01 ;1486-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q1318162;Meister des Regler-Altars;Allemagne;1425-01-01 ;1475-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q96939323;Meester van het Altaar van Friedrich;Autriche;1425-01-01 ;1475-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q676247;Simon Marmion;France;1425-01-01 ;1489-12-24 ;Primitif flamand;1400-1500
http://www.wikidata.org/entity/Q676247;Simon Marmion;France;1425-01-01 ;1490-01-03 ;Primitif flamand;1400-1500
http://www.wikidata.org/entity/Q673887;Meister I A M von Zwolle;Pays-Bas;1425-01-01 ;1504-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q312616;Petrus Christus;Pays-Bas méridionaux;1425-01-01 ;1475-01-01 ;Primitif flamand;1400-1500
http://www.wikidata.org/entity/Q312616;Petrus Christus;Pays-Bas méridionaux;1425-01-01 ;1475-09-02 ;Primitif flamand;1400-1500
http://www.wikidata.org/entity/Q311398;Jean Fouquet;royaume de France;1425-01-01 ;1478-01-01 ;Renaissance;1400-1500
http://www.wikidata.org/entity/Q311398;Jean Fouquet;royaume de France;1425-01-01 ;1480-01-01 ;Renaissance;1400-1500
http://www.wikidata.org/entity/Q311398;Jean Fouquet;royaume de France;1425-01-01 ;1481-01-01 ;Renaissance;1400-1500
http://www.wikidata.org/entity/Q139015;Nuno Gonçalves;royaume de Portugal;1425-01-01 ;1492-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q630165;Maso Finiguerra;duché de Florence;1426-01-01 ;1464-08-23 ;;1400-1500
http://www.wikidata.org/entity/Q9185238;Caterina Buti del Vacca;Italie;1427-01-01 ;1495-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q981450;Louis de Gruuthuse;comté de Flandre;1427-01-01 ;1492-11-24 ;;1400-1500
http://www.wikidata.org/entity/Q981450;Louis de Gruuthuse;comté de Flandre;1427-01-01 ;1492-11-26 ;;1400-1500
http://www.wikidata.org/entity/Q981450;Louis de Gruuthuse;comté de Flandre;1427-01-01 ;1492-12-05 ;;1400-1500
http://www.wikidata.org/entity/Q558863;Shen Zhou;dynastie Ming;1427-01-01 ;1509-01-01 ;Wu School;1400-1500
http://www.wikidata.org/entity/Q698543;Chen Baisha;dynastie Ming;1428-01-01 ;1500-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q15923778;Wang Hui;dynastie Ming;1428-01-01 ;1510-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q49249882;Shin Malju;période Joseon;1429-01-01 ;1503-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q290407;Gentile Bellini;république de Venise;1429-01-01 ;1507-03-05 ;;1400-1500
http://www.wikidata.org/entity/Q2358412;Lazzaro Bastiani;république de Venise;1429-01-01 ;1512-04-25 ;;1400-1500
http://www.wikidata.org/entity/Q318640;Antonio Pollaiuolo;République florentine;1429-01-26 ;1498-02-13 ;;1400-1500
http://www.wikidata.org/entity/Q70783;Maître E. S.;Allemagne;1430-01-01 ;1467-01-01 ;art gothique;1400-1500
http://www.wikidata.org/entity/Q106851;Hans Memling;Allemagne;1430-01-01 ;1494-08-20 ;Primitif flamand;1400-1500
http://www.wikidata.org/entity/Q534856;Hermen Rode;Allemagne;1430-01-01 ;1504-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q1489489;Gabriel Mälesskircher;Allemagne;1430-01-01 ;1490-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q1489489;Gabriel Mälesskircher;Allemagne;1430-01-01 ;1495-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q1489489;Gabriel Mälesskircher;Allemagne;1430-01-01 ;1495-02-14 ;;1400-1500
http://www.wikidata.org/entity/Q736379;Jean Colombe;France;1430-01-01 ;1493-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q59856906;Pierre Villate;France;1430-01-01 ;1497-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q963476;Maître de la Légende de sainte Lucie;Pays-Bas des Habsbourg;1430-01-01 ;1506-01-01 ;Primitif flamand;1400-1500
http://www.wikidata.org/entity/Q963476;Maître de la Légende de sainte Lucie;Pays-Bas des Habsbourg;1430-01-01 ;1600-01-01 ;Primitif flamand;1400-1500
http://www.wikidata.org/entity/Q106851;Hans Memling;Pays-Bas méridionaux;1430-01-01 ;1494-08-20 ;Primitif flamand;1400-1500
http://www.wikidata.org/entity/Q9011096;Jaume Cirera;Principauté de Catalogne;1430-01-01 ;http://www.wikidata.org/.well-known/genid/142045387f0275b933849e8d0883ee7b;;1400-1500
http://www.wikidata.org/entity/Q3055709;Eoudong;période Joseon;1430-01-01 ;1480-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q3055709;Eoudong;période Joseon;1430-01-01 ;1480-10-27 ;;1400-1500
http://www.wikidata.org/entity/Q712821;Nicolas Froment;royaume de France;1430-01-01 ;1484-01-01 ;école de peinture d'Avignon;1400-1500
http://www.wikidata.org/entity/Q5594;Antonello de Messine;royaume de Sicile;1430-01-01 ;1479-01-01 ;Première Renaissance;1400-1500
http://www.wikidata.org/entity/Q17169;Giovanni Bellini;république de Venise;1430-01-01 ;1516-11-26 ;Renaissance;1400-1500
http://www.wikidata.org/entity/Q17169;Giovanni Bellini;république de Venise;1430-01-01 ;1516-11-29 ;Renaissance;1400-1500
http://www.wikidata.org/entity/Q17169;Giovanni Bellini;république de Venise;1430-01-01 ;1516-12-09 ;Renaissance;1400-1500
http://www.wikidata.org/entity/Q348024;Carlo Crivelli;république de Venise;1430-01-01 ;1490-01-01 ;art gothique;1400-1500
http://www.wikidata.org/entity/Q456971;Bartolomeo Vivarini;république de Venise;1430-01-01 ;1499-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q3080910;Francesco Benaglio;république de Venise;1430-01-01 ;1492-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q3842985;Maestro dell'Annunciazione Ludlow;république de Venise;1430-01-01 ;1460-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q3100163;Gei-Ami;Japon;1431-01-01 ;1485-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q5681;Andrea Mantegna;république de Venise;1431-01-01 ;1506-09-23 ;Renaissance italienne;1400-1500
http://www.wikidata.org/entity/Q4712650;Albrecht Glockendon;Allemagne;1432-01-01 ;1474-01-01 ;;1400-1500
http://www.wikidata.org/entity/Q99193679;Miguel Alcañiz the Younger;royaume de Majorque;1432-01-01 ;1500-01-01 ;;1400-1500
